6/25/2009 12:03:20 AM,6/25/2009 12:03:40 AM,1004,71,21
6/25/2009 12:03:20 AM,6/25/2009 12:03:40 AM,1005,56,18
6/25/2009 12:03:20 AM,6/25/2009 12:03:40 AM,1006,19,6
6/25/2009 12:03:20 AM,6/25/2009 12:03:40 AM,1007,14,6
6/25/2009 12:03:20 AM,6/25/2009 12:03:40 AM,1008,18,15
6/25/2009 12:03:20 AM,6/25/2009 12:03:40 AM,1009,25,9
6/25/2009 12:03:40 AM,6/25/2009 12:04:00 AM,1001,70,1
6/25/2009 12:03:40 AM,6/25/2009 12:04:00 AM,1002,29,3
6/25/2009 12:03:40 AM,6/25/2009 12:04:00 AM,1003,33,13
6/25/2009 12:03:40 AM,6/25/2009 12:04:00 AM,1004,23,17
6/25/2009 12:03:40 AM,6/25/2009 12:04:00 AM,1005,75,4
6/25/2009 12:03:40 AM,6/25/2009 12:04:00 AM,1006,19,21
6/25/2009 12:03:40 AM,6/25/2009 12:04:00 AM,1007,80,22
6/25/2009 12:03:40 AM,6/25/2009 12:04:00 AM,1008,59,2
6/25/2009 12:03:40 AM,6/25/2009 12:04:00 AM,1009,43,10
6/25/2009 12:04:00 AM,6/25/2009 12:04:20 AM,1001,50,22
6/25/2009 12:04:00 AM,6/25/2009 12:04:20 AM,1002,39,14
6/25/2009 12:04:00 AM,6/25/2009 12:04:20 AM,1003,71,8
6/25/2009 12:04:00 AM,6/25/2009 12:04:20 AM,1004,66,2
6/25/2009 12:04:00 AM,6/25/2009 12:04:20 AM,1005,39,7
6/25/2009 12:04:00 AM,6/25/2009 12:04:20 AM,1006,66,14
6/25/2009 12:04:00 AM,6/25/2009 12:04:20 AM,1007,38,12
6/25/2009 12:04:00 AM,6/25/2009 12:04:20 AM,1008,30,22
6/25/2009 12:04:00 AM,6/25/2009 12:04:20 AM,1009,38,6
6/25/2009 12:04:20 AM,6/25/2009 12:04:40 AM,1001,20,14
6/25/2009 12:04:20 AM,6/25/2009 12:04:40 AM,1002,34,11
6/25/2009 12:04:20 AM,6/25/2009 12:04:40 AM,1003,68,12
6/25/2009 12:04:20 AM,6/25/2009 12:04:40 AM,1004,72,12
6/25/2009 12:04:20 AM,6/25/2009 12:04:40 AM,1005,13,21
6/25/2009 12:04:20 AM,6/25/2009 12:04:40 AM,1006,80,3
6/25/2009 12:04:20 AM,6/25/2009 12:04:40 AM,1007,65,19
6/25/2009 12:04:20 AM,6/25/2009 12:04:40 AM,1008,39,12
6/25/2009 12:04:20 AM,6/25/2009 12:04:40 AM,1009,12,7
6/25/2009 12:04:40 AM,6/25/2009 12:05:00 AM,1001,67,17
6/25/2009 12:04:40 AM,6/25/2009 12:05:00 AM,1002,7,12
6/25/2009 12:04:40 AM,6/25/2009 12:05:00 AM,1003,49,16
6/25/2009 12:04:40 AM,6/25/2009 12:05:00 AM,1004,5,15
6/25/2009 12:04:40 AM,6/25/2009 12:05:00 AM,1005,17,5
6/25/2009 12:04:40 AM,6/25/2009 12:05:00 AM,1006,44,7
6/25/2009 12:04:40 AM,6/25/2009 12:05:00 AM,1007,26,12
6/25/2009 12:04:40 AM,6/25/2009 12:05:00 AM,1008,7,10
6/25/2009 12:04:40 AM,6/25/2009 12:05:00 AM,1009,26,19
6/25/2009 12:05:00 AM,6/25/2009 12:05:20 AM,1001,30,20
6/25/2009 12:05:00 AM,6/25/2009 12:05:20 AM,1002,33,19
6/25/2009 12:05:00 AM,6/25/2009 12:05:20 AM,1003,48,5
6/25/2009 12:05:00 AM,6/25/2009 12:05:20 AM,1004,71,11
6/25/2009 12:05:00 AM,6/25/2009 12:05:20 AM,1005,2,20
6/25/2009 12:05:00 AM,6/25/2009 12:05:20 AM,1006,34,12
6/25/2009 12:05:00 AM,6/25/2009 12:05:20 AM,1007,48,8
6/25/2009 12:05:00 AM,6/25/2009 12:05:20 AM,1008,57,19
6/25/2009 12:05:00 AM,6/25/2009 12:05:20 AM,1009,22,22
6/25/2009 12:05:20 AM,6/25/2009 12:05:40 AM,1001,1,17
6/25/2009 12:05:20 AM,6/25/2009 12:05:40 AM,1002,5,3
6/25/2009 12:05:20 AM,6/25/2009 12:05:40 AM,1003,64,1
6/25/2009 12:05:20 AM,6/25/2009 12:05:40 AM,1004,15,22
6/25/2009 12:05:20 AM,6/25/2009 12:05:40 AM,1005,42,21
6/25/2009 12:05:20 AM,6/25/2009 12:05:40 AM,1006,24,21
6/25/2009 12:05:20 AM,6/25/2009 12:05:40 AM,1007,17,7
6/25/2009 12:05:20 AM,6/25/2009 12:05:40 AM,1008,39,4
6/25/2009 12:05:20 AM,6/25/2009 12:05:40 AM,1009,68,11
6/25/2009 12:05:40 AM,6/25/2009 12:06:00 AM,1001,68,8
6/25/2009 12:05:40 AM,6/25/2009 12:06:00 AM,1002,79,6
6/25/2009 12:05:40 AM,6/25/2009 12:06:00 AM,1003,4,10
6/25/2009 12:05:40 AM,6/25/2009 12:06:00 AM,1004,46,19
6/25/2009 12:05:40 AM,6/25/2009 12:06:00 AM,1005,67,22
6/25/2009 12:05:40 AM,6/25/2009 12:06:00 AM,1006,70,4
6/25/2009 12:05:40 AM,6/25/2009 12:06:00 AM,1007,23,3
6/25/2009 12:05:40 AM,6/25/2009 12:06:00 AM,1008,66,8
6/25/2009 12:05:40 AM,6/25/2009 12:06:00 AM,1009,67,4
6/25/2009 12:06:00 AM,6/25/2009 12:06:20 AM,1001,1,14
6/25/2009 12:06:00 AM,6/25/2009 12:06:20 AM,1002,14,9
6/25/2009 12:06:00 AM,6/25/2009 12:06:20 AM,1003,56,13
6/25/2009 12:06:00 AM,6/25/2009 12:06:20 AM,1004,40,7
6/25/2009 12:06:00 AM,6/25/2009 12:06:20 AM,1005,42,18
6/25/2009 12:06:00 AM,6/25/2009 12:06:20 AM,1006,48,10
6/25/2009 12:06:00 AM,6/25/2009 12:06:20 AM,1007,59,14
6/25/2009 12:06:00 AM,6/25/2009 12:06:20 AM,1008,16,17
6/25/2009 12:06:00 AM,6/25/2009 12:06:20 AM,1009,5,14
6/25/2009 12:06:20 AM,6/25/2009 12:06:40 AM,1001,9,16
6/25/2009 12:06:20 AM,6/25/2009 12:06:40 AM,1002,71,11
6/25/2009 12:06:20 AM,6/25/2009 12:06:40 AM,1003,70,2
6/25/2009 12:06:20 AM,6/25/2009 12:06:40 AM,1004,44,4
6/25/2009 12:06:20 AM,6/25/2009 12:06:40 AM,1005,14,1
6/25/2009 12:06:20 AM,6/25/2009 12:06:40 AM,1006,73,1
6/25/2009 12:06:20 AM,6/25/2009 12:06:40 AM,1007,23,13
6/25/2009 12:06:20 AM,6/25/2009 12:06:40 AM,1008,74,20
6/25/2009 12:06:20 AM,6/25/2009 12:06:40 AM,1009,2,7
6/25/2009 12:06:40 AM,6/25/2009 12:07:00 AM,1001,17,14
6/25/2009 12:06:40 AM,6/25/2009 12:07:00 AM,1002,4,17
6/25/2009 12:06:40 AM,6/25/2009 12:07:00 AM,1003,15,2
6/25/2009 12:06:40 AM,6/25/2009 12:07:00 AM,1004,71,7
6/25/2009 12:06:40 AM,6/25/2009 12:07:00 AM,1005,22,14
6/25/2009 12:06:40 AM,6/25/2009 12:07:00 AM,1006,37,21
6/25/2009 12:06:40 AM,6/25/2009 12:07:00 AM,1007,8,9
6/25/2009 12:06:40 AM,6/25/2009 12:07:00 AM,1008,45,4
6/25/2009 12:06:40 AM,6/25/2009 12:07:00 AM,1009,40,20
6/25/2009 12:07:00 AM,6/25/2009 12:07:20 AM,1001,57,14
6/25/2009 12:07:00 AM,6/25/2009 12:07:20 AM,1002,7,1
6/25/2009 12:07:00 AM,6/25/2009 12:07:20 AM,1003,8,15
6/25/2009 12:07:00 AM,6/25/2009 12:07:20 AM,1004,47,3
6/25/2009 12:07:00 AM,6/25/2009 12:07:20 AM,1005,65,11
6/25/2009 12:07:00 AM,6/25/2009 12:07:20 AM,1006,67,13
6/25/2009 12:07:00 AM,6/25/2009 12:07:20 AM,1007,76,16
6/25/2009 12:07:00 AM,6/25/2009 12:07:20 AM,1008,60,6
6/25/2009 12:07:00 AM,6/25/2009 12:07:20 AM,1009,26,9
6/25/2009 12:07:20 AM,6/25/2009 12:07:40 AM,1001,55,2
6/25/2009 12:07:20 AM,6/25/2009 12:07:40 AM,1002,14,10
6/25/2009 12:07:20 AM,6/25/2009 12:07:40 AM,1003,31,18
6/25/2009 12:07:20 AM,6/25/2009 12:07:40 AM,1004,55,12
6/25/2009 12:07:20 AM,6/25/2009 12:07:40 AM,1005,12,15
6/25/2009 12:07:20 AM,6/25/2009 12:07:40 AM,1006,27,12
6/25/2009 12:07:20 AM,6/25/2009 12:07:40 AM,1007,26,5
6/25/2009 12:07:20 AM,6/25/2009 12:07:40 AM,1008,58,21
6/25/2009 12:07:20 AM,6/25/2009 12:07:40 AM,1009,31,13
6/25/2009 12:07:40 AM,6/25/2009 12:08:00 AM,1001,67,11
6/25/2009 12:07:40 AM,6/25/2009 12:08:00 AM,1002,11,22
6/25/2009 12:07:40 AM,6/25/2009 12:08:00 AM,1003,68,4
6/25/2009 12:07:40 AM,6/25/2009 12:08:00 AM,1004,44,14
6/25/2009 12:07:40 AM,6/25/2009 12:08:00 AM,1005,66,7
6/25/2009 12:07:40 AM,6/25/2009 12:08:00 AM,1006,18,19
6/25/2009 12:07:40 AM,6/25/2009 12:08:00 AM,1007,78,11
6/25/2009 12:07:40 AM,6/25/2009 12:08:00 AM,1008,51,20
6/25/2009 12:07:40 AM,6/25/2009 12:08:00 AM,1009,2,14
6/25/2009 12:08:00 AM,6/25/2009 12:08:20 AM,1001,27,9
6/25/2009 12:08:00 AM,6/25/2009 12:08:20 AM,1002,45,18
6/25/2009 12:08:00 AM,6/25/2009 12:08:20 AM,1003,12,20
6/25/2009 12:08:00 AM,6/25/2009 12:08:20 AM,1004,78,11
6/25/2009 12:08:00 AM,6/25/2009 12:08:20 AM,1005,75,1
6/25/2009 12:08:00 AM,6/25/2009 12:08:20 AM,1006,42,10
6/25/2009 12:08:00 AM,6/25/2009 12:08:20 AM,1007,22,18
6/25/2009 12:08:00 AM,6/25/2009 12:08:20 AM,1008,37,22
6/25/2009 12:08:00 AM,6/25/2009 12:08:20 AM,1009,5,21
6/25/2009 12:08:20 AM,6/25/2009 12:08:40 AM,1001,25,3
6/25/2009 12:08:20 AM,6/25/2009 12:08:40 AM,1002,3,10
6/25/2009 12:08:20 AM,6/25/2009 12:08:40 AM,1003,1,20
6/25/2009 12:08:20 AM,6/25/2009 12:08:40 AM,1004,48,2
6/25/2009 12:08:20 AM,6/25/2009 12:08:40 AM,1005,29,21
6/25/2009 12:08:20 AM,6/25/2009 12:08:40 AM,1006,8,22
6/25/2009 12:08:20 AM,6/25/2009 12:08:40 AM,1007,9,1
6/25/2009 12:08:20 AM,6/25/2009 12:08:40 AM,1008,14,10
6/25/2009 12:08:20 AM,6/25/2009 12:08:40 AM,1009,9,20
6/25/2009 12:08:40 AM,6/25/2009 12:09:00 AM,1001,58,22
6/25/2009 12:08:40 AM,6/25/2009 12:09:00 AM,1002,35,11
6/25/2009 12:08:40 AM,6/25/2009 12:09:00 AM,1003,79,6
6/25/2009 12:08:40 AM,6/25/2009 12:09:00 AM,1004,15,15
6/25/2009 12:08:40 AM,6/25/2009 12:09:00 AM,1005,11,9
6/25/2009 12:08:40 AM,6/25/2009 12:09:00 AM,1006,17,5
6/25/2009 12:08:40 AM,6/25/2009 12:09:00 AM,1007,76,12
6/25/2009 12:08:40 AM,6/25/2009 12:09:00 AM,1008,28,5
6/25/2009 12:08:40 AM,6/25/2009 12:09:00 AM,1009,34,2
6/25/2009 12:09:00 AM,6/25/2009 12:09:20 AM,1001,16,1
6/25/2009 12:09:00 AM,6/25/2009 12:09:20 AM,1002,61,8
6/25/2009 12:09:00 AM,6/25/2009 12:09:20 AM,1003,22,17
6/25/2009 12:09:00 AM,6/25/2009 12:09:20 AM,1004,62,3
6/25/2009 12:09:00 AM,6/25/2009 12:09:20 AM,1005,3,19
6/25/2009 12:09:00 AM,6/25/2009 12:09:20 AM,1006,60,15
6/25/2009 12:09:00 AM,6/25/2009 12:09:20 AM,1007,7,6
6/25/2009 12:09:00 AM,6/25/2009 12:09:20 AM,1008,34,16
6/25/2009 12:09:00 AM,6/25/2009 12:09:20 AM,1009,29,14
6/25/2009 12:09:20 AM,6/25/2009 12:09:40 AM,1001,8,16
6/25/2009 12:09:20 AM,6/25/2009 12:09:40 AM,1002,76,4
6/25/2009 12:09:20 AM,6/25/2009 12:09:40 AM,1003,53,6
6/25/2009 12:09:20 AM,6/25/2009 12:09:40 AM,1004,50,16
6/25/2009 12:09:20 AM,6/25/2009 12:09:40 AM,1005,63,10
6/25/2009 12:09:20 AM,6/25/2009 12:09:40 AM,1006,47,18
6/25/2009 12:09:20 AM,6/25/2009 12:09:40 AM,1007,63,7
6/25/2009 12:09:20 AM,6/25/2009 12:09:40 AM,1008,16,2
6/25/2009 12:09:20 AM,6/25/2009 12:09:40 AM,1009,73,13
6/25/2009 12:09:40 AM,6/25/2009 12:10:00 AM,1001,38,4
6/25/2009 12:09:40 AM,6/25/2009 12:10:00 AM,1002,72,1
6/25/2009 12:09:40 AM,6/25/2009 12:10:00 AM,1003,68,22
6/25/2009 12:09:40 AM,6/25/2009 12:10:00 AM,1004,71,15
6/25/2009 12:09:40 AM,6/25/2009 12:10:00 AM,1005,12,10
6/25/2009 12:09:40 AM,6/25/2009 12:10:00 AM,1006,8,12
6/25/2009 12:09:40 AM,6/25/2009 12:10:00 AM,1007,24,15
6/25/2009 12:09:40 AM,6/25/2009 12:10:00 AM,1008,12,9
6/25/2009 12:09:40 AM,6/25/2009 12:10:00 AM,1009,50,4
6/25/2009 12:10:00 AM,6/25/2009 12:10:20 AM,1001,28,3
6/25/2009 12:10:00 AM,6/25/2009 12:10:20 AM,1002,50,9
6/25/2009 12:10:00 AM,6/25/2009 12:10:20 AM,1003,17,3
6/25/2009 12:10:00 AM,6/25/2009 12:10:20 AM,1004,46,22
6/25/2009 12:10:00 AM,6/25/2009 12:10:20 AM,1005,5,12
6/25/2009 12:10:00 AM,6/25/2009 12:10:20 AM,1006,51,8
6/25/2009 12:10:00 AM,6/25/2009 12:10:20 AM,1007,26,9
6/25/2009 12:10:00 AM,6/25/2009 12:10:20 AM,1008,37,17
6/25/2009 12:10:00 AM,6/25/2009 12:10:20 AM,1009,30,11
6/25/2009 12:10:20 AM,6/25/2009 12:10:40 AM,1001,49,7
6/25/2009 12:10:20 AM,6/25/2009 12:10:40 AM,1002,4,5
6/25/2009 12:10:20 AM,6/25/2009 12:10:40 AM,1003,35,9
6/25/2009 12:10:20 AM,6/25/2009 12:10:40 AM,1004,47,12
6/25/2009 12:10:20 AM,6/25/2009 12:10:40 AM,1005,42,20
6/25/2009 12:10:20 AM,6/25/2009 12:10:40 AM,1006,77,2
6/25/2009 12:10:20 AM,6/25/2009 12:10:40 AM,1007,52,15
6/25/2009 12:10:20 AM,6/25/2009 12:10:40 AM,1008,31,4
6/25/2009 12:10:20 AM,6/25/2009 12:10:40 AM,1009,59,3
6/25/2009 12:10:40 AM,6/25/2009 12:11:00 AM,1001,33,1
6/25/2009 12:10:40 AM,6/25/2009 12:11:00 AM,1002,71,4
6/25/2009 12:10:40 AM,6/25/2009 12:11:00 AM,1003,57,6
6/25/2009 12:10:40 AM,6/25/2009 12:11:00 AM,1004,39,12
6/25/2009 12:10:40 AM,6/25/2009 12:11:00 AM,1005,60,17
6/25/2009 12:10:40 AM,6/25/2009 12:11:00 AM,1006,40,17
6/25/2009 12:10:40 AM,6/25/2009 12:11:00 AM,1007,47,7
6/25/2009 12:10:40 AM,6/25/2009 12:11:00 AM,1008,28,13
6/25/2009 12:10:40 AM,6/25/2009 12:11:00 AM,1009,68,17
6/25/2009 12:11:00 AM,6/25/2009 12:11:20 AM,1001,22,19
6/25/2009 12:11:00 AM,6/25/2009 12:11:20 AM,1002,52,17
6/25/2009 12:11:00 AM,6/25/2009 12:11:20 AM,1003,5,22
6/25/2009 12:11:00 AM,6/25/2009 12:11:20 AM,1004,27,13
6/25/2009 12:11:00 AM,6/25/2009 12:11:20 AM,1005,14,10
6/25/2009 12:11:00 AM,6/25/2009 12:11:20 AM,1006,64,5
6/25/2009 12:11:00 AM,6/25/2009 12:11:20 AM,1007,45,7
6/25/2009 12:11:00 AM,6/25/2009 12:11:20 AM,1008,71,1
6/25/2009 12:11:00 AM,6/25/2009 12:11:20 AM,1009,15,11
6/25/2009 12:11:20 AM,6/25/2009 12:11:40 AM,1001,47,7
6/25/2009 12:11:20 AM,6/25/2009 12:11:40 AM,1002,72,10
6/25/2009 12:11:20 AM,6/25/2009 12:11:40 AM,1003,10,17
6/25/2009 12:11:20 AM,6/25/2009 12:11:40 AM,1004,12,11
6/25/2009 12:11:20 AM,6/25/2009 12:11:40 AM,1005,8,22
6/25/2009 12:11:20 AM,6/25/2009 12:11:40 AM,1006,29,5
6/25/2009 12:11:20 AM,6/25/2009 12:11:40 AM,1007,11,8
6/25/2009 12:11:20 AM,6/25/2009 12:11:40 AM,1008,55,15
6/25/2009 12:11:20 AM,6/25/2009 12:11:40 AM,1009,32,8
6/25/2009 12:11:40 AM,6/25/2009 12:12:00 AM,1001,31,19
6/25/2009 12:11:40 AM,6/25/2009 12:12:00 AM,1002,31,18
6/25/2009 12:11:40 AM,6/25/2009 12:12:00 AM,1003,73,3
6/25/2009 12:11:40 AM,6/25/2009 12:12:00 AM,1004,13,4
6/25/2009 12:11:40 AM,6/25/2009 12:12:00 AM,1005,21,16
6/25/2009 12:11:40 AM,6/25/2009 12:12:00 AM,1006,21,18
6/25/2009 12:11:40 AM,6/25/2009 12:12:00 AM,1007,64,11
6/25/2009 12:11:40 AM,6/25/2009 12:12:00 AM,1008,11,19
6/25/2009 12:11:40 AM,6/25/2009 12:12:00 AM,1009,57,18
6/25/2009 12:12:00 AM,6/25/2009 12:12:20 AM,1001,73,5
6/25/2009 12:12:00 AM,6/25/2009 12:12:20 AM,1002,66,6
6/25/2009 12:12:00 AM,6/25/2009 12:12:20 AM,1003,16,17
6/25/2009 12:12:00 AM,6/25/2009 12:12:20 AM,1004,58,13
6/25/2009 12:12:00 AM,6/25/2009 12:12:20 AM,1005,38,9
6/25/2009 12:12:00 AM,6/25/2009 12:12:20 AM,1006,38,9
6/25/2009 12:12:00 AM,6/25/2009 12:12:20 AM,1007,3,9
6/25/2009 12:12:00 AM,6/25/2009 12:12:20 AM,1008,70,22
6/25/2009 12:12:00 AM,6/25/2009 12:12:20 AM,1009,20,10
6/25/2009 12:12:20 AM,6/25/2009 12:12:40 AM,1001,13,1
6/25/2009 12:12:20 AM,6/25/2009 12:12:40 AM,1002,20,14
6/25/2009 12:12:20 AM,6/25/2009 12:12:40 AM,1003,14,13
6/25/2009 12:12:20 AM,6/25/2009 12:12:40 AM,1004,59,19
6/25/2009 12:12:20 AM,6/25/2009 12:12:40 AM,1005,10,17
6/25/2009 12:12:20 AM,6/25/2009 12:12:40 AM,1006,20,1
6/25/2009 12:12:20 AM,6/25/2009 12:12:40 AM,1007,10,1
6/25/2009 12:12:20 AM,6/25/2009 12:12:40 AM,1008,21,21
6/25/2009 12:12:20 AM,6/25/2009 12:12:40 AM,1009,70,10
6/25/2009 12:12:40 AM,6/25/2009 12:13:00 AM,1001,47,22
6/25/2009 12:12:40 AM,6/25/2009 12:13:00 AM,1002,72,3
6/25/2009 12:12:40 AM,6/25/2009 12:13:00 AM,1003,44,6
6/25/2009 12:12:40 AM,6/25/2009 12:13:00 AM,1004,2,10
6/25/2009 12:12:40 AM,6/25/2009 12:13:00 AM,1005,35,11
6/25/2009 12:12:40 AM,6/25/2009 12:13:00 AM,1006,49,10
6/25/2009 12:12:40 AM,6/25/2009 12:13:00 AM,1007,31,14
6/25/2009 12:12:40 AM,6/25/2009 12:13:00 AM,1008,73,17
6/25/2009 12:12:40 AM,6/25/2009 12:13:00 AM,1009,21,19
6/25/2009 12:13:00 AM,6/25/2009 12:13:20 AM,1001,52,12
6/25/2009 12:13:00 AM,6/25/2009 12:13:20 AM,1002,31,15
6/25/2009 12:13:00 AM,6/25/2009 12:13:20 AM,1003,76,10
6/25/2009 12:13:00 AM,6/25/2009 12:13:20 AM,1004,61,18
6/25/2009 12:13:00 AM,6/25/2009 12:13:20 AM,1005,20,5
6/25/2009 12:13:00 AM,6/25/2009 12:13:20 AM,1006,80,14
6/25/2009 12:13:00 AM,6/25/2009 12:13:20 AM,1007,62,16
